Subject,Type,x.4.1,y.4.1,x.4.4,y.4.4,x.4.5,y.4.5,x.4.3,y.4.3,x.4.2,y.4.2
85,Fall,0.117852467,0.07248799,0.0585977,0.085444299,0.058681416,0.078677749,83.44575532,31.53777209,0.283333333,0.416666667
85,Fall,0.153509858,0.084228663,0.073758412,0.077026402,0.070373838,0.07119494,141.3595842,42.5051019,0.35,0.383333333
86,Fall,0.15073171,0.066894726,0.053392386,0.066633674,0.054107832,0.064851575,134.2746086,26.70159898,0.25,0.333333333
86,Fall,0.145653682,0.065468735,0.049297635,0.067896503,0.049448072,0.068782155,126.9574015,25.90232126,0.25,0.316666667
86,Fall,0.121572873,0.067072682,0.04351992,0.0664718,0.042949078,0.059520783,90.25335289,27.00396423,0.183333333,0.333333333
92,Fall,0.264605873,0.082794429,0.052771814,0.058906125,0.053865249,0.061557538,427.7670553,41.70312656,0.233333333,0.266666667
92,Fall,0.317439231,0.166163483,0.047335804,0.068538849,0.042810401,0.068563916,611.2840834,165.8400894,0.233333333,0.316666667
92,Fall,0.161177185,0.095914001,0.079454656,0.068480825,0.070437786,0.068726011,155.4737277,54.80429172,0.366666667,0.333333333
95,Fall,0.0944436,0.057036408,0.058848499,0.07783318,0.059452666,0.079750439,53.56142492,19.47485774,0.283333333,0.333333333
95,Fall,0.091328434,0.051763235,0.058603015,0.076510237,0.054196517,0.075709736,49.89176287,16.09072336,0.3,0.366666667
95,Fall,0.096539876,0.053460843,0.069512197,0.077311809,0.069060406,0.073097983,55.93398952,17.15523716,0.316666667,0.366666667
100,Fall,0.133922625,0.070405128,0.050010909,0.074983815,0.051966311,0.075240402,108.1049767,29.79431703,0.25,0.35
100,Fall,0.110569998,0.072692189,0.070215953,0.079142667,0.070169123,0.076830229,73.50710735,31.6735116,0.333333333,0.383333333
100,Fall,0.146232507,0.056019184,0.050150072,0.07171997,0.051408818,0.069982825,126.1794107,18.81444427,0.233333333,0.333333333
102,Fall,0.165532216,0.042761538,0.05913171,0.083020347,0.05781274,0.070777405,164.8132144,10.94523166,0.266666667,0.383333333
102,Fall,0.137482522,0.047660178,0.05643398,0.087749835,0.057649192,0.087074669,114.4101963,13.63857323,0.25,0.416666667
102,Fall,0.186008028,0.055951843,0.055569101,0.082541714,0.055002452,0.07753889,208.5417313,18.84912965,0.266666667,0.383333333
105,Fall,0.184015557,0.096558071,0.057489758,0.047047004,0.050535839,0.048029852,202.7427668,56.71023552,0.283333333,0.216666667
105,Fall,0.193680479,0.117121297,0.059018256,0.062970281,0.050820578,0.051283328,227.9347925,82.63622132,0.266666667,0.316666667
105,Fall,0.217462344,0.077966245,0.059230416,0.066004312,0.055050481,0.064888625,283.2300888,36.63837881,0.3,0.316666667
108,Fall,0.126085693,0.065286513,0.060921959,0.0798309,0.056990962,0.076519351,95.45574272,25.83963054,0.3,0.35
108,Fall,0.130161517,0.092777602,0.051109787,0.073553567,0.045472355,0.071098461,102.7867618,51.7335194,0.25,0.35
108,Fall,0.124987221,0.058537005,0.063411589,0.07672577,0.064370531,0.067198311,93.93634294,20.58727476,0.3,0.4
110,Fall,0.143315621,0.13712714,0.064813069,0.074652081,0.063479685,0.076633304,123.3278066,112.8933439,0.3,0.35
110,Fall,0.157655727,0.153426814,0.078453564,0.066755046,0.069592296,0.067455904,149.1597775,140.8087563,0.383333333,0.3
110,Fall,0.183854368,0.161260103,0.074285058,0.062061919,0.072909145,0.061180654,204.0312016,156.1385881,0.333333333,0.3
113,Fall,0.167536386,0.113719524,0.054025813,0.058772414,0.051523069,0.059608494,168.3234419,78.54687215,0.283333333,0.266666667
113,Fall,0.21486837,0.175086944,0.051559441,0.041108155,0.052228007,0.04111404,278.1700627,185.4854853,0.233333333,0.2
113,Fall,0.310739555,0.091959135,0.037385551,0.070245427,0.038411334,0.070925575,590.1617198,50.5399128,0.183333333,0.35
121,Fall,0.098798917,0.113683927,0.045388778,0.043576787,0.04610276,0.041233498,59.34310762,77.90729402,0.2,0.2
121,Fall,0.104298347,0.095305531,0.062885494,0.046270653,0.061443763,0.043498974,65.39227037,55.31941066,0.3,0.216666667
121,Fall,0.144167007,0.066776249,0.038443968,0.07148348,0.033225225,0.070683877,126.6755862,26.93677503,0.2,0.333333333
122,Fall,0.536529198,0.150368734,0.035379321,0.044346625,0.035536336,0.043832711,1766.931829,137.7415836,0.166666667,0.2
132,Fall,0.174895932,0.137067691,0.08568472,0.054114158,0.086287536,0.049182628,182.8615552,113.323735,0.4,0.216666667
132,Fall,0.152615503,0.101037348,0.086144539,0.055794301,0.087221591,0.055259804,140.1389574,62.39846688,0.4,0.233333333
132,Fall,0.160850815,0.13929608,0.092728199,0.055900576,0.092476513,0.055137262,155.3250066,116.9834776,0.433333333,0.266666667
134,Fall,0.119611146,0.090217075,0.064036663,0.055523412,0.065238351,0.05192563,85.86336161,49.60815968,0.3,0.233333333
134,Fall,0.132658578,0.095608914,0.069439716,0.063640483,0.066228581,0.058875983,107.052396,54.94953091,0.283333333,0.3
134,Fall,0.102276852,0.104988494,0.083960956,0.045534532,0.084246144,0.043193482,62.78244982,66.87330941,0.4,0.216666667
149,Fall,0.120718785,0.050574555,0.0730978,0.085078376,0.072719276,0.080749156,87.57165827,15.40622191,0.35,0.4
149,Fall,0.101402026,0.071240768,0.083685298,0.082308168,0.082654453,0.074483602,61.81556333,30.43900809,0.383333333,0.4
149,Fall,0.103753875,0.072659688,0.068429484,0.068551944,0.067189885,0.065805703,64.65498926,31.98121176,0.333333333,0.283333333
150,Fall,0.101471418,0.092876737,0.073440403,0.039465102,0.071180788,0.033995557,61.94856516,52.95047489,0.35,0.183333333
150,Fall,0.119329763,0.111199247,0.050486979,0.05272549,0.050491963,0.054559257,85.53992239,73.88644392,0.233333333,0.233333333
150,Fall,0.175114288,0.125417681,0.05936379,0.054548609,0.057614273,0.0534318,184.2538234,94.70925961,0.283333333,0.283333333
157,Fall,0.08431755,0.06744453,0.07663041,0.06891749,0.07296143,0.06966792,42.70265,27.28305,0.3666667,0.3333333
157,Fall,0.06904068,0.07420263,0.07357124,0.05992449,0.07134567,0.05930668,28.37764,32.7989,0.35,0.2666667
157,Fall,0.07535782,0.05666802,0.06256124,0.07577609,0.06231696,0.07710841,34.34182,19.30155,0.25,0.3333333
4,Fall,0.173329032,0.124686058,0.059218472,0.04890286,0.058727175,0.046056353,180.5813641,94.11724596,0.283333333,0.233333333
4,Fall,0.388477319,0.24377855,0.042729083,0.044288955,0.043802781,0.043858798,922.2430395,362.050962,0.2,0.2
4,Fall,0.28028487,0.149679991,0.047856898,0.052782911,0.046661955,0.044183723,467.7292375,134.6906123,0.233333333,0.266666667
49,Fall,0.163344988,0.104280086,0.055290907,0.071234342,0.049936629,0.072616489,158.8771919,65.24641288,0.266666667,0.333333333
49,Fall,0.203818463,0.095467517,0.067557033,0.079669627,0.066817829,0.079526892,249.1490994,54.71429974,0.316666667,0.383333333
49,Fall,0.230595992,0.136687297,0.048681038,0.057202814,0.04691805,0.050507021,324.111842,112.2432831,0.216666667,0.283333333
51,Fall,0.1631776,0.104695396,0.040539072,0.061936513,0.042200282,0.059723614,164.4008076,65.78856377,0.15,0.283333333
51,Fall,0.157595516,0.079594988,0.052754667,0.053770599,0.05391163,0.053349148,149.0008451,38.03460157,0.25,0.266666667
51,Fall,0.178463827,0.110782494,0.050103023,0.053162981,0.051294695,0.050787476,194.3229322,73.65932984,0.233333333,0.25
52,Fall,0.088364673,0.074992895,0.07092813,0.067107068,0.070067365,0.062308534,46.9116782,33.83011659,0.333333333,0.316666667
52,Fall,0.100056331,0.076832734,0.068965539,0.075567381,0.066898674,0.075691746,59.77177306,35.46898152,0.316666667,0.35
52,Fall,0.12335389,0.083595068,0.053587019,0.07202928,0.050269245,0.073777051,91.5838434,42.01972532,0.266666667,0.333333333
56,Fall,0.134259022,0.096213777,0.049150854,0.056759352,0.047985949,0.057552557,110.3528702,55.5559359,0.2,0.266666667
56,Fall,0.1800523,0.130978678,0.048273329,0.040986149,0.040703459,0.039336325,193.7604678,103.2863072,0.233333333,0.2
56,Fall,0.172549615,0.142238524,0.050190259,0.039935428,0.043723952,0.037855389,180.3817245,123.4536022,0.233333333,0.183333333
64,Fall,0.153054426,0.104314876,0.049800027,0.053018306,0.050525414,0.051830596,142.6870543,66.13984718,0.233333333,0.25
64,Fall,0.142093608,0.077725927,0.058940289,0.075261425,0.052955903,0.068435689,121.2593499,36.31993063,0.3,0.366666667
64,Fall,0.154831602,0.058340308,0.059635167,0.066268195,0.055641434,0.065854768,143.4829492,20.43780047,0.3,0.316666667
72,Fall,0.10009809,0.057002886,0.064367141,0.067730855,0.064496211,0.068370716,60.13309351,19.59174526,0.316666667,0.316666667
72,Fall,0.088233595,0.081959044,0.062335412,0.062121321,0.059302134,0.06222978,46.48500091,40.92920847,0.3,0.266666667
72,Fall,0.183463383,0.142507152,0.048212177,0.054268424,0.048388799,0.051745545,202.1077746,122.2313812,0.233333333,0.266666667
75,Fall,0.119064355,0.12478837,0.063062819,0.043078369,0.064091108,0.041563922,85.30694884,94.79412688,0.3,0.2
75,Fall,0.095322583,0.098678087,0.05728831,0.060342435,0.056310126,0.060596906,54.40074904,58.56754538,0.283333333,0.3
75,Fall,0.13906275,0.083126173,0.056253706,0.056696958,0.0567827,0.058644492,117.4300105,40.56427715,0.233333333,0.266666667
78,Fall,0.109902594,0.062292442,0.057559833,0.062348159,0.057555432,0.059537384,72.60015483,23.30130059,0.283333333,0.316666667
78,Fall,0.257667545,0.099613316,0.037144512,0.073306222,0.039275816,0.064830317,408.2482833,59.84785663,0.15,0.333333333
78,Fall,0.219036243,0.082547276,0.047406945,0.066730791,0.047559721,0.066178355,293.3281637,41.07549423,0.216666667,0.316666667
79,Fall,0.16313113,0.07542811,0.055280092,0.061654948,0.053782713,0.060240958,160.1676857,34.10480864,0.266666667,0.3
79,Fall,0.159665458,0.061094713,0.051501986,0.069763808,0.04875433,0.064723461,154.9376044,22.41259824,0.25,0.333333333
79,Fall,0.16021087,0.074330331,0.044663066,0.060857937,0.044462472,0.059715367,157.4628586,33.47313712,0.2,0.283333333
81,Fall,0.173483431,0.147540945,0.037718159,0.059150523,0.031398543,0.060852333,181.4886709,131.3024129,0.2,0.283333333
81,Fall,0.207800993,0.100563998,0.042169696,0.049203102,0.043747702,0.048006769,262.3940722,61.70718711,0.2,0.216666667
81,Fall,0.144883755,0.090274788,0.034494137,0.071189221,0.032951005,0.07350935,128.4406648,48.92132224,0.15,0.35
82,Fall,0.133695842,0.285760522,0,0,0,0,106.9501546,502.8781926,0.333333333,0.166666667
82,Fall,0.146595918,0.108812237,0.048723977,0.056229665,0.050857465,0.052885774,129.1642719,71.38665886,0.216666667,0.266666667
82,Fall,0.171938075,0.15735019,0.060259463,0.041740962,0.060300829,0.03906854,177.3536728,149.1511823,0.3,0.2
85,Fall,0.14311,0.063564476,0.051156846,0.074868264,0.052852085,0.064582955,124.5512688,24.28014972,0.233333333,0.366666667
85,Fall,0.148919834,0.052015746,0.056513047,0.072567966,0.059219725,0.073885486,134.2398061,16.20076239,0.25,0.35
85,Fall,0.147590903,0.070274061,0.043183196,0.068688835,0.043072689,0.06254035,130.5260337,29.00022115,0.216666667,0.333333333
86,Fall,0.155221049,0.096432466,0.057379942,0.058038596,0.056986845,0.05592144,145.2219651,55.60252914,0.266666667,0.283333333
86,Fall,0.100287833,0.046683397,0.049730686,0.056876448,0.050084541,0.056894895,60.30779596,13.16366431,0.25,0.25
86,Fall,0.136157599,0.068827545,0.060847826,0.064946139,0.057097251,0.06695739,111.2737103,28.42803663,0.316666667,0.3
92,Fall,0.225445075,0.108838149,0.060058453,0.067528058,0.061269084,0.066536138,305.355872,71.80821626,0.283333333,0.3
92,Fall,0.242626023,0.121818144,0.057542131,0.057847298,0.060338824,0.058249706,355.7067953,90.31356462,0.25,0.25
92,Fall,0.297786782,0.110029565,0.058498178,0.069745592,0.061647726,0.069385748,540.5882915,72.76805251,0.25,0.316666667
95,Fall,0.085422159,0.04413649,0.071891854,0.078746252,0.072442679,0.080781028,43.81499053,11.70733873,0.333333333,0.35
95,Fall,0.101870896,0.036984009,0.074519783,0.081506823,0.071849649,0.080363704,62.27218036,8.242544474,0.35,0.35
95,Fall,0.105182766,0.059206909,0.067027722,0.072086301,0.068208928,0.062290334,66.01722996,21.03273357,0.316666667,0.35
100,Fall,0.119152999,0.051850161,0.047472878,0.072015474,0.046929196,0.06795982,86.1514828,16.08681444,0.233333333,0.35
100,Fall,0.149297541,0.055732669,0.053317449,0.077166078,0.054146022,0.077311387,136.0035532,18.66139502,0.233333333,0.366666667
100,Fall,0.137109921,0.097522483,0.048521966,0.06486953,0.048301637,0.064369333,112.5755238,57.01280618,0.216666667,0.316666667
102,Fall,0.147720766,0.042394419,0.06899238,0.088160237,0.063522943,0.088318166,131.2696305,10.77881899,0.316666667,0.4
102,Fall,0.146309291,0.071522818,0.063218272,0.093574576,0.064545438,0.089327185,129.4284858,30.74750555,0.283333333,0.433333333
102,Fall,0.213414986,0.087575014,0.058414236,0.070893619,0.05455433,0.068527882,273.291209,46.13888453,0.266666667,0.333333333
105,Fall,0.120471689,0.068103576,0.058701411,0.068821493,0.057624911,0.067651819,87.12614419,28.01166758,0.283333333,0.3
105,Fall,0.23781556,0.070025319,0.049801124,0.084133171,0.051620878,0.080065308,338.9616128,29.43303888,0.25,0.4
105,Fall,0.28664738,0.10579576,0.056846569,0.060549783,0.056800488,0.051965684,496.7133546,67.20372858,0.266666667,0.3
108,Fall,0.133592204,0.056697928,0.06734663,0.071215222,0.065244916,0.055721884,107.0643689,19.31608859,0.333333333,0.366666667
108,Fall,0.101473001,0.062938486,0.059408883,0.079445761,0.059513647,0.071381496,61.80983061,23.76703943,0.3,0.383333333
108,Fall,0.14450202,0.0636434,0.055505205,0.0681356,0.052769689,0.062516815,125.5668638,24.31763883,0.266666667,0.333333333
110,Fall,0.098640833,0.212097528,0.081780617,0.051114709,0.081394941,0.049484338,58.83108257,273.9569238,0.35,0.233333333
110,Fall,0.188833837,0.24258807,0.054686194,0.050115661,0.052492003,0.051148296,218.4987216,351.9194373,0.216666667,0.233333333
110,Fall,0.142503418,0.146679963,0.075468328,0.05512537,0.072857845,0.053804997,121.9309804,128.8771934,0.366666667,0.266666667
113,Fall,0.209236633,0.164244628,0.051407236,0.044922696,0.05250011,0.045735883,262.7926321,162.1937005,0.25,0.216666667
113,Fall,0.209204753,0.093308988,0.053083108,0.063775569,0.052623725,0.063023289,266.1590978,52.22191318,0.233333333,0.3
113,Fall,0.335667816,0.104529635,0.035826751,0.061790715,0.031916686,0.059583966,657.3680932,65.58906021,0.166666667,0.3
121,Fall,0.124632617,0.068278831,0.048031605,0.072013985,0.048382369,0.069595754,94.24262801,27.8215181,0.2,0.333333333
121,Fall,0.173165067,0.074827278,0.043449976,0.059980836,0.042023579,0.05759488,183.7597453,33.81205757,0.2,0.266666667
121,Fall,0.100307145,0.082310962,0.068276486,0.064891305,0.068945064,0.065536195,60.28505436,40.84050243,0.35,0.3
122,Fall,0.684271329,0.125860083,0.034059486,0.050975719,0.03061812,0.051218177,2878.1632,94.62165753,0.15,0.233333333
122,Fall,0.796960831,0.142672197,0.0339353,0.056906371,0.032726301,0.056746145,3824.219069,122.7890444,0.166666667,0.266666667
122,Fall,0.70624573,0.135029893,0.030544855,0.048843164,0.031593945,0.049729467,2964.878485,110.532306,0.166666667,0.233333333
132,Fall,0.12292471,0.119993109,0.074488641,0.067740332,0.074904675,0.069273894,90.67235715,86.41029628,0.366666667,0.333333333
132,Fall,0.142786126,0.127861348,0.089641254,0.066436255,0.089613679,0.067885328,122.3136384,98.57488175,0.433333333,0.283333333
132,Fall,0.142525324,0.082755863,0.082223808,0.079962907,0.08196001,0.070126444,121.9459874,41.14144164,0.383333333,0.383333333
134,Fall,0.164568117,0.084616707,0.062927586,0.078131281,0.058697412,0.075082334,165.0741453,43.00778705,0.266666667,0.366666667
134,Fall,0.118489014,0.070440442,0.080173428,0.073712821,0.081822933,0.073947433,84.92175717,29.8105258,0.333333333,0.333333333
134,Fall,0.091499645,0.080931698,0.080369289,0.049872811,0.080364853,0.052202814,50.18787659,40.00464822,0.35,0.216666667
149,Fall,0.077328791,0.057786872,0.061330418,0.078292563,0.063345654,0.073673182,35.98309387,20.0382633,0.283333333,0.366666667
149,Fall,0.118921722,0.065086692,0.062240862,0.082066394,0.063758805,0.080754185,84.28063363,25.38646867,0.283333333,0.383333333
149,Fall,0.085292068,0.081114872,0.062666979,0.060614332,0.062461208,0.061806099,43.51424662,39.50606628,0.316666667,0.283333333
150,Fall,0.183020279,0.094873937,0.039398599,0.064896209,0.038719829,0.065712269,206.496869,54.01085283,0.166666667,0.316666667
150,Fall,0.165947993,0.131175939,0.051377334,0.043956618,0.049840428,0.03867284,166.7442954,104.7383569,0.233333333,0.2
150,Fall,0.104711112,0.193887519,0.064128625,0.03820994,0.058308329,0.035724747,65.93082976,227.9545931,0.3,0.183333333
157,Fall,0.104067487,0.061939723,0.054169006,0.070293378,0.054652251,0.0682196,65.23419344,23.02717146,0.266666667,0.333333333
157,Fall,0.083552113,0.044009865,0.075770603,0.063614123,0.072790943,0.062132601,41.93537437,11.77071504,0.366666667,0.283333333
157,Fall,0.094506165,0.056531504,0.071333257,0.069071292,0.072666117,0.06683522,53.29049123,19.21701116,0.35,0.333333333
4,Fall,0.657985286,0.668408792,0.034827805,0.039639335,0.035641523,0.039874396,2653.345145,2731.324987,0.166666667,0.183333333
4,Fall,0.736781163,0.892493861,0.033777148,0.030777544,0.032579654,0.027594732,3320.049239,4899.64689,0.166666667,0.15
4,Fall,0.695221964,0.615775149,0.043528435,0.037777,0.043615829,0.038477147,2947.969263,2321.245821,0.2,0.183333333
49,Fall,0.814550013,0.530773418,0.054682047,0.049381504,0.053455794,0.049286928,3983.631203,1713.896031,0.266666667,0.233333333
49,Fall,0.704137197,0.581189463,0.046495312,0.046417306,0.046262491,0.047043228,2975.424459,2027.543549,0.233333333,0.233333333
49,Fall,0.812464208,0.495457729,0.037703348,0.04502221,0.039985731,0.045177989,3962.052465,1493.008229,0.183333333,0.216666667
51,Fall,0.453249029,0.3649829,0.050438858,0.04497804,0.051723848,0.045148098,1256.525693,800.4425542,0.216666667,0.233333333
51,Fall,0.2845697,0.488892071,0.053111266,0.047372087,0.050487856,0.048184374,485.5158755,1438.018747,0.266666667,0.233333333
51,Fall,0.446773217,0.422532115,0.049322163,0.036491518,0.047509701,0.033938559,1213.687451,1091.930186,0.233333333,0.183333333
52,Fall,0.589178112,0.414589135,0.047945804,0.039035844,0.047079083,0.035729445,2091.314916,1053.567482,0.233333333,0.183333333
52,Fall,0.563466557,0.370986814,0.041807009,0.049355769,0.040232211,0.049773117,1941.915397,824.076725,0.183333333,0.25
52,Fall,0.500860113,0.318014174,0.037623524,0.046035465,0.037408444,0.048212537,1532.407698,614.9604676,0.183333333,0.2
56,Fall,0.790831835,0.40994564,0.040054834,0.043713693,0.039350964,0.043428601,3789.862927,1029.899102,0.2,0.183333333
56,Fall,0.692460877,0.355095492,0.040941941,0.055622603,0.039775501,0.05569678,2899.901953,756.0775417,0.2,0.266666667
56,Fall,0.638059888,0.742485276,0.046809438,0.045404232,0.046861484,0.045236152,2409.997708,3344.078867,0.216666667,0.216666667
64,Fall,0.701382442,0.768881149,0.060582813,0.040896073,0.063135775,0.038776464,2963.31651,3617.20435,0.283333333,0.2
64,Fall,0.563418383,0.697727459,0.064190674,0.042833506,0.065948012,0.043338613,1911.739161,2959.976489,0.283333333,0.2
64,Fall,0.51104308,0.656790463,0.066419011,0.039501159,0.067183259,0.040774753,1574.691343,2616.952179,0.316666667,0.183333333
72,Fall,0.460192778,0.411016278,0.047968773,0.069422436,0.049508521,0.069787157,1284.647539,1012.324331,0.233333333,0.35
72,Fall,0.446125002,0.423391299,0.039901473,0.056698235,0.039441397,0.055990494,1223.662511,1086.387027,0.166666667,0.25
72,Fall,0.408015874,0.384460782,0.052403339,0.044172561,0.053334962,0.044797491,1002.875299,901.8225281,0.25,0.216666667
75,Fall,0.334511704,0.543895156,0.042978383,0.038676796,0.044111822,0.038012456,680.8703253,1812.797311,0.2,0.183333333
75,Fall,0.392871827,0.362261815,0.045324394,0.046278511,0.045184707,0.044016005,926.324979,795.7096639,0.233333333,0.216666667
75,Fall,0.410246917,0.510020614,0.051448216,0.051487842,0.050807315,0.047822357,1009.979702,1560.562887,0.25,0.25
78,Fall,0.374053365,0.38419421,0.061190316,0.052225835,0.061525307,0.053000829,840.3086999,888.2222237,0.3,0.25
78,Fall,0.416962272,0.347118766,0.044090105,0.049194781,0.043814957,0.04631565,1064.089151,726.710806,0.2,0.25
78,Fall,0.378718298,0.460259176,0.058839546,0.043256677,0.058347966,0.042234992,858.3795453,1291.704157,0.3,0.2
79,Fall,0.499242123,0.404428533,0.043271632,0.057706488,0.043376585,0.057474749,1498.063527,982.7854043,0.216666667,0.283333333
79,Fall,0.504173412,0.465759204,0.048111203,0.052809264,0.049470156,0.050403814,1529.166955,1317.895318,0.233333333,0.25
79,Fall,0.505562147,0.528822465,0.033756935,0.054247597,0.03407378,0.053111296,1576.867674,1678.731176,0.15,0.266666667
81,Fall,1.119747226,0.830727742,0.029542658,0.035514593,0.028461294,0.033412751,7663.217232,4191.552529,0.15,0.166666667
81,Fall,0.540434811,0.594965096,0.045313269,0.045010394,0.042870012,0.041830666,1751.200112,2130.806434,0.233333333,0.2
81,Fall,0.579924147,0.562418271,0.041192777,0.032407916,0.04014025,0.032549621,2069.934054,1926.742441,0.166666667,0.15
82,Fall,0.480884957,0.552836132,0.037976418,0.03722708,0.036857787,0.036779931,1399.438947,1833.117818,0.183333333,0.183333333
82,Fall,0.480884957,0.552836132,0.037976418,0.03722708,0.036857787,0.036779931,1399.438947,1833.117818,0.183333333,0.183333333
82,Fall,0.372455312,0.434950351,0.039326892,0.042297977,0.040657907,0.043024526,852.4883154,1138.761306,0.183333333,0.2
85,Fall,0.843909777,0.703819284,0.068350008,0.057827778,0.067169314,0.055754031,4277.503877,2971.648861,0.333333333,0.283333333
85,Fall,0.890454057,0.588895155,0.052362279,0.051696021,0.053070734,0.050277543,4806.286543,2081.872625,0.25,0.25
85,Fall,0.882368361,0.661657109,0.060016153,0.057175959,0.051048251,0.054269322,4623.207744,2632.149073,0.316666667,0.283333333
92,Fall,0.533845182,0.602450733,0.053495209,0.043167421,0.055196633,0.044691909,1711.9108,2219.472161,0.266666667,0.216666667
92,Fall,0.556249427,0.543586108,0.053716383,0.050168254,0.055316917,0.051227166,1887.000044,1800.832324,0.233333333,0.233333333
92,Fall,0.554491391,0.551964517,0.057298103,0.051306173,0.053008395,0.052025336,1845.195414,1858.218305,0.3,0.233333333
95,Fall,0.546617437,0.443720342,0.065544002,0.064169056,0.064444282,0.063487056,1792.101014,1186.438378,0.316666667,0.3
