Subject,Type,x.5.1,y.5.1,x.5.4,y.5.4,x.5.5,y.5.5,x.5.3,y.5.3,x.5.2,y.5.2
113,Fall,0.247973471,0.09183444,0.017985413,0.033400454,0.017931474,0.031022974,387.0850189,50.89499566,0.083333333,0.166666667
121,Fall,0.079497891,0.077336012,0.024470007,0.029035999,0.024326894,0.028942316,39.13965441,36.26387854,0.1,0.133333333
121,Fall,0.164537799,0.056817616,0.033675965,0.034264639,0.033725572,0.034254776,161.1353969,19.75992054,0.166666667,0.166666667
121,Fall,0.2187963,0.09439305,0.017044356,0.029436019,0.015647048,0.028622355,295.9121532,54.11820773,0.083333333,0.15
122,Fall,0.543580426,0.090229748,0.012602214,0.02060084,0.006154574,0.020619005,1857.952038,50.87854398,0.066666667,0.1
132,Fall,0.115875349,0.09528893,0.045487944,0.031785683,0.046146378,0.033055059,81.80624292,55.19863852,0.216666667,0.15
132,Fall,0.102330479,0.135694842,0.04782998,0.033299027,0.046201142,0.034483166,62.89998133,111.3561172,0.233333333,0.166666667
132,Fall,0.089889449,0.131685391,0.049756119,0.030875975,0.048300868,0.028660059,48.55893649,105.4932301,0.25,0.15
134,Fall,0.119983493,0.091728894,0.038526323,0.032167662,0.037117696,0.031634808,87.83189947,51.43429993,0.183333333,0.15
134,Fall,0.25897296,0.132432546,0.02511262,0.031850806,0.024796273,0.029224793,395.6030687,105.5031642,0.116666667,0.166666667
134,Fall,0.134471434,0.102302837,0.031752782,0.024763118,0.032619916,0.024934562,109.0450764,63.57674614,0.15,0.133333333
149,Fall,0.074365057,0.044155409,0.035009944,0.043985537,0.036658844,0.043816339,34.18192688,11.81049867,0.15,0.2
149,Fall,0.065386516,0.054969693,0.051483809,0.035755531,0.048262538,0.034832121,25.66355815,18.11279614,0.25,0.166666667
149,Fall,0.083821301,0.083823452,0.031538563,0.039856979,0.030438859,0.04024931,42.75233836,42.40996211,0.15,0.2
150,Fall,0.12227934,0.068060459,0.031845271,0.018672384,0.033296955,0.017092743,91.01116774,26.78043746,0.166666667,0.1
150,Fall,0.147487495,0.070163695,0.020596552,0.027809762,0.021344587,0.028642918,131.1406386,30.08068704,0.1,0.133333333
150,Fall,0.178703926,0.192527003,0.024933322,0.02451655,0.020495121,0.024594572,193.5188351,221.1835253,0.116666667,0.116666667
157,Fall,0.06544724,0.03048196,0.03228213,0.04939088,0.03127965,0.0483097,26.15285,5.540598,0.1666667,0.25
157,Fall,0.169899,0.04102225,0.01654047,0.03921348,0.01798305,0.03969503,169.4804,10.23135,0.08333333,0.1833333
157,Fall,0.07468176,0.07063486,0.03797317,0.03165839,0.03930664,0.0306541,33.9775,29.39296,0.1833333,0.1666667
4,Fall,0.220507222,0.110762066,0.027119775,0.026870962,0.024941048,0.027043754,289.9413565,76.04406961,0.133333333,0.116666667
4,Fall,0.192679933,0.104001009,0.024120976,0.025640348,0.023907171,0.02399334,228.1730451,66.16428323,0.116666667,0.133333333
4,Fall,0.220660942,0.122421525,0.022064195,0.028168568,0.022598645,0.026917016,303.6287895,89.84444319,0.1,0.133333333
49,Fall,0.189023417,0.106826518,0.029183299,0.036804259,0.029707906,0.037605848,204.9705334,70.04150882,0.15,0.166666667
49,Fall,0.153279403,0.090690472,0.033784206,0.034034774,0.034345683,0.032505967,144.0317111,49.95335052,0.166666667,0.166666667
49,Fall,0.207770296,0.10123061,0.024501634,0.028396885,0.024371915,0.024976186,264.9935438,62.09890846,0.116666667,0.15
51,Fall,0.141473419,0.09112696,0.022845774,0.030889755,0.021740899,0.031692739,120.0275534,50.57446411,0.1,0.15
51,Fall,0.204783857,0.142733874,0.024693938,0.024010281,0.025298536,0.024242407,254.4655171,124.8587228,0.133333333,0.116666667
51,Fall,0.245582649,0.135301133,0.024474487,0.027103491,0.023706006,0.027539334,370.2139983,111.9022883,0.116666667,0.133333333
52,Fall,0.195500027,0.052739063,0.033997678,0.030647938,0.034028243,0.029594008,230.3521874,16.54304072,0.166666667,0.166666667
52,Fall,0.15443642,0.061944994,0.029012873,0.044707308,0.026151422,0.043564137,144.5499769,23.3649906,0.15,0.216666667
52,Fall,0.10820475,0.061545023,0.035103379,0.036867419,0.031639428,0.036066552,71.35059513,23.1752448,0.183333333,0.166666667
56,Fall,0.40447645,0.179721291,0.019313679,0.023032828,0.017972581,0.023450531,967.4317811,199.490042,0.1,0.1
56,Fall,0.421052066,0.199498298,0.016301472,0.018270773,0.016778577,0.017126595,1123.825441,244.5601791,0.083333333,0.1
56,Fall,0.151441585,0.42956493,0.030294877,0.013088354,0.027576912,0.01136656,140.0215692,1162.536619,0.15,0.066666667
64,Fall,0.190930716,0.077279958,0.027151322,0.022518865,0.026667031,0.021185154,222.923416,35.50336079,0.15,0.116666667
64,Fall,0.160338009,0.05357987,0.021257619,0.040127868,0.023013494,0.038252522,155.5457483,17.24321596,0.1,0.2
64,Fall,0.150139419,0.051206542,0.033266205,0.036108823,0.033719182,0.036189314,135.8056603,15.85766913,0.166666667,0.166666667
72,Fall,0.063023857,0.031524829,0.042809144,0.035687246,0.042444842,0.036039612,23.83501586,5.994524794,0.216666667,0.183333333
72,Fall,0.06962856,0.074076857,0.033995541,0.043081521,0.034732647,0.03943409,29.72947446,33.62656164,0.166666667,0.2
72,Fall,0.116620278,0.065029884,0.026995765,0.024533467,0.021310324,0.022321026,83.17460465,25.4190122,0.15,0.15
75,Fall,0.106424045,0.143918345,0.030305328,0.023792308,0.029248425,0.023044378,69.31046983,128.0269545,0.15,0.116666667
75,Fall,0.120996435,0.116844476,0.025095519,0.028493361,0.022976332,0.027193547,88.51949837,83.02298124,0.133333333,0.15
75,Fall,0.164136694,0.107781661,0.018633695,0.027965153,0.017922308,0.028012028,167.8055344,70.73149947,0.1,0.133333333
78,Fall,0.339675675,0.114417364,0.020195182,0.023466039,0.01964476,0.021813942,703.1609122,79.73308471,0.1,0.116666667
78,Fall,0.294269017,0.07361582,0.01978713,0.045760263,0.015720519,0.036531816,522.5645383,32.47813301,0.116666667,0.233333333
78,Fall,0.223304557,0.100852177,0.021501925,0.023499254,0.020584327,0.022168499,311.098577,59.79616742,0.1,0.133333333
79,Fall,0.150006691,0.0606301,0.028377124,0.037508564,0.028777542,0.037932582,135.7147409,22.14214924,0.15,0.183333333
